ID,input2_BCUT2D_CHGHI,input2_BCUT2D_MRLOW,input2_EState_VSA2,input2_EState_VSA3,input2_EState_VSA4,input2_EState_VSA5,input2_EState_VSA8,input2_EState_VSA9,input2_FpDensityMorgan1,input2_FpDensityMorgan2,input2_FpDensityMorgan3,input2_MolLogP,input2_NHOHCount,input2_NOCount,input2_NumAliphaticHeterocycles,input2_NumAliphaticRings,input2_NumAromaticCarbocycles,input2_NumHAcceptors,input2_NumHDonors,input2_NumHeteroatoms,input2_NumHeterocycles,input2_NumSaturatedHeterocycles,input2_NumSaturatedRings,input2_PEOE_VSA2,input2_PEOE_VSA6,input2_PEOE_VSA7,input2_PEOE_VSA8,input2_SMR_VSA1,input2_SMR_VSA3,input2_SMR_VSA5,input2_SPS,input2_SlogP_VSA10,input2_SlogP_VSA3,input2_SlogP_VSA5,input2_TPSA,input2_VSA_EState1,input2_VSA_EState10,input2_VSA_EState3,input2_VSA_EState4,input2_VSA_EState5,input2_VSA_EState6,input2_VSA_EState9,input2_fr_Al_OH,input2_fr_Al_OH_noTert,input2_fr_HOCCN,input2_fr_aniline,input2_fr_benzene,input2_fr_ether,input2_fr_morpholine,input2_fr_para_hydroxylation,input2_fr_piperzine,input2_fr_unbrch_alkane,R_ratio,Polymer_MW,Target_norm
152,2.305,-0.151,23.075,45.69,69.541,32.352,17.14,14.211,0.872,1.59,2.282,5.024,1,8,1,1,0,8,1,9,1,1,1,9.589,26.186,76.465,46.069,28.594,10.217,97.318,15.564,0,28.594,97.318,94.17,17.013,1.865,3.055,-0.333,2.188,0,1.666,0,0,0,0,0,3,0,0,0,3,0.5,4200,3.217483944
153,2.305,-0.151,23.075,45.69,69.541,32.352,17.14,14.211,0.872,1.59,2.282,5.024,1,8,1,1,0,8,1,9,1,1,1,9.589,26.186,76.465,46.069,28.594,10.217,97.318,15.564,0,28.594,97.318,94.17,17.013,1.865,3.055,-0.333,2.188,0,1.666,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
154,2.305,-0.151,23.075,45.69,69.541,32.352,17.14,14.211,0.872,1.59,2.282,5.024,1,8,1,1,0,8,1,9,1,1,1,9.589,26.186,76.465,46.069,28.594,10.217,97.318,15.564,0,28.594,97.318,94.17,17.013,1.865,3.055,-0.333,2.188,0,1.666,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
155,2.305,-0.151,23.075,45.69,69.541,32.352,17.14,14.211,0.872,1.59,2.282,5.024,1,8,1,1,0,8,1,9,1,1,1,9.589,26.186,76.465,46.069,28.594,10.217,97.318,15.564,0,28.594,97.318,94.17,17.013,1.865,3.055,-0.333,2.188,0,1.666,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
156,2.305,-0.151,23.075,45.69,69.541,32.352,17.14,14.211,0.872,1.59,2.282,5.024,1,8,1,1,0,8,1,9,1,1,1,9.589,26.186,76.465,46.069,28.594,10.217,97.318,15.564,0,28.594,97.318,94.17,17.013,1.865,3.055,-0.333,2.188,0,1.666,0,0,0,0,0,3,0,0,0,3,0.5,4200,4.217483944
157,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
158,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
159,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
160,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,0.5,4200,3.217483944
161,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
162,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
163,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,1,4200,3.217483944
164,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
165,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
166,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,2,4200,3.217483944
167,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,1,4200,4.217483944
168,2.305,-0.151,23.075,45.69,69.541,25.931,17.14,14.211,0.895,1.605,2.289,4.634,1,8,1,1,0,8,1,9,1,1,1,9.589,19.765,76.465,46.069,28.594,10.217,90.897,15.342,0,28.594,90.897,94.17,16.996,1.862,3.034,-0.332,2.185,0,1.664,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
169,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
170,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
171,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
172,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
173,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,4,4200,3.217483944
174,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,2,4200,3.217483944
175,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,1,4200,3.217483944
176,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
177,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
178,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
179,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
180,2.305,-0.151,23.075,52.235,68.566,0,17.225,14.211,0.949,1.718,2.41,5.176,1,8,0,0,0,8,1,9,1,0,0,14.573,25.832,62.666,57.835,28.594,10.301,84.477,12.59,0,35.015,83.75,103.82,16.981,1.837,2.958,0.642,2.048,5.803,1.657,0,0,0,0,0,3,0,0,0,3,0.5,4200,4.217483944
181,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,4,4200,3.217483944
182,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,2,4200,4.217483944
183,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,1,4200,3.217483944
184,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,0.5,4200,2.176091259
185,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,4,4200,2.176091259
186,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,2,4200,4.217483944
187,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,1,4200,2.176091259
188,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,0.5,4200,2.176091259
189,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,4,4200,2.176091259
190,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,2,4200,2.176091259
191,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,1,4200,4.217483944
192,2.305,-0.151,23.075,52.235,89.299,0,17.14,18.947,0.923,1.641,2.333,3.871,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,59.158,33.331,10.217,78.056,15.564,0,33.331,78.056,103.4,22.334,1.851,3.014,-0.339,2.121,0,1.661,0,0,0,0,0,4,1,0,0,3,0.5,4200,4.217483944
193,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,4,4200,4.217483944
194,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,2,4200,4.217483944
195,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,1,4200,4.653212514
196,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,0.5,4200,4.217483944
197,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,4,4200,4.653212514
198,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,2,4200,4.653212514
199,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,1,4200,4.653212514
200,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,0.5,4200,4.653212514
201,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,4,4200,4.653212514
202,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,2,4200,4.653212514
203,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,1,4200,4.653212514
204,2.304,-0.36,29.575,39.269,56.575,0,12.657,14.211,0.966,1.655,2.241,-0.112,3,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.94,0,65.214,12.828,0,23.8,65.214,89.47,16.789,1.902,0,3.551,2.244,0,1.669,0,0,0,0,0,3,0,0,0,3,0.5,4200,4.217483944
205,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,4,4200,2.176091259
206,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,2,4200,2.176091259
207,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,1,4200,2.176091259
208,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,0.5,4200,2.176091259
209,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,4,4200,2.176091259
210,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,2,4200,2.176091259
211,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,1,4200,2.176091259
212,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,0.5,4200,2.176091259
213,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,4,4200,2.176091259
214,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,2,4200,2.176091259
215,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,1,4200,2.176091259
216,2.305,-0.151,17.168,32.662,69.727,12.842,19.164,14.211,0.875,1.625,2.281,5.032,1,6,0,0,0,7,1,7,0,0,0,4.795,33.11,51.325,38.856,23.8,5.317,84.979,13.125,0,23.8,84.979,73.86,16.949,1.96,3.459,-0.289,2.308,0,1.679,0,0,0,0,0,3,0,0,0,4,0.5,4200,2.176091259
217,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
218,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
219,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
220,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
221,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
222,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
223,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
224,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
225,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
226,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
